dataset,band,subject,condition,y,dR,dD,dlogM,dPi,d_theta_power,d_alpha_power,d_beta_power,d_gamma_power,d_alpha_gamma_ratio,d_spectral_entropy
Chennu,alpha,5,moderate,1,-0.07486094775568342,-0.22201970593668818,-0.28255345158166323,-0.13793103448275856,-0.012837914246145957,-0.14166373012847383,0.20604599555858105,-0.009045095979167812,2.3967480048193472,0.03307822165958474
Chennu,alpha,6,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,alpha,6,moderate,1,-0.03822976526211108,-0.12493302133366058,-0.10485376552902981,-0.21264367816091956,-0.010078446611319722,-0.263701344710726,0.17925622787299328,-0.0005556746764353157,-38.093976224061386,0.05658184932781496
Chennu,alpha,7,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,alpha,7,moderate,1,-0.0008856571318190121,0.039430923836718534,0.10562597899668358,-0.017241379310344973,-0.15923021327887926,0.011682810807438743,0.284674612682578,-0.015303635189638214,21.252112020632445,0.013910757828556886
Chennu,alpha,8,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,alpha,8,moderate,1,-0.07740297366797178,-0.22078813183641444,-0.018079004259338394,-0.09195402298850575,-0.03831091010320438,-0.014325357763679714,0.1397183115840801,-0.01982772085315693,18.854210608930593,-0.013810661406965852
Chennu,alpha,9,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,alpha,9,moderate,1,-0.1624712692704594,-0.2531927649546759,-0.07689911473865818,-0.09195402298850552,-0.01898825499957415,-0.3112739971971298,0.3368296945420846,0.0014171896829454338,-47.98247583618857,0.16710941363273424
Chennu,gamma,10,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,10,moderate,1,0.0019193882758503922,0.021527307117580108,0.10577112257449972,-0.07471264367816066,-0.07914360725961056,0.11633617920643527,0.02423852853721202,-0.0036649915760360776,18.22928433656341,0.006568353282319195
Chennu,gamma,13,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,13,moderate,1,-0.0059130968400110395,-0.03819139541980121,-0.14217026918666553,-0.06321839080459757,0.007364649206339252,-0.012515408043444753,0.04404790401403634,-0.0022189637179130467,13.715970885061054,0.016753523863573427
Chennu,gamma,14,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,14,moderate,1,0.011717729962420292,0.07862582981452704,0.10681873963611199,-0.06896551724137934,0.011918740827906449,-0.05012417398004104,0.07323323292335915,-0.004212207702915284,8.598170242401029,0.007173508570498144
Chennu,gamma,18,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,18,moderate,1,0.004295770694414336,0.01427358905370113,-0.0070218288448424815,0.028735632183908066,-0.04235466489898709,-0.10578585816657704,0.18236039795518816,-0.0006891644764562086,-6.492217339085627,0.06854371853630348
Chennu,gamma,2,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,2,moderate,1,-0.01765928408668896,-0.07171207760892173,-0.055305080018563935,-0.1436781609195401,-0.04569398400369586,-0.14420913105262506,0.18612888427412397,0.004351515350108073,-17.308592697392605,0.058154138331372396
Chennu,gamma,20,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,20,moderate,1,0.0034923170978230222,0.02317876430664967,-0.11989281153464493,0.005747126436781769,-0.13151805968448313,0.07857783369826021,0.31038903363167,0.003016167829191674,2.3546411516250556,0.10333005091799508
Chennu,gamma,22,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,22,moderate,1,-0.0051198797751780545,-0.045234998861303666,0.03403053834489134,-0.074712643678161,-0.032123741908063184,0.004969736661483259,0.10489050561996771,9.185337328462828e-05,0.19384894378526774,0.014005031452430261
Chennu,gamma,23,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,23,moderate,1,0.03687263645350505,0.17943724038427433,0.17256832883447348,-0.18965517241379304,-0.06356006248618166,-0.11119048377465307,0.24924701121053505,0.005607629713004403,-70.72070472274152,0.11115688913613031
Chennu,gamma,24,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,24,moderate,1,0.07330445875563338,0.2968633746226885,0.08309893695307125,-0.1839080459770115,-0.0699173673298284,0.03479237525818474,0.0910683918961023,0.00863709089466027,-39.31665917252029,0.01955489247247688
Chennu,gamma,25,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,25,moderate,1,0.007633550766510067,-0.0059025779669923395,-0.14454735408112063,0.0,-0.039791918419453315,0.00209212345653631,0.07274148736663077,-0.03707425940261902,6.01608992603104,-0.01692004058970853
Chennu,gamma,26,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,26,moderate,1,-6.317493167010135e-05,-0.07316224345831301,-0.12765437494939524,-0.005747126436781658,-0.01821110356398839,-0.05760578880047723,0.050975725327641996,-0.0026440577116964743,1.9585531066281838,0.014297494303608493
Chennu,gamma,27,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,27,moderate,1,0.00420399062702595,-0.0052054190078507645,-0.045732685109058924,-0.04597701149425282,0.13095617659391276,-0.1696097958800494,0.13336515354481693,0.0074181239201054966,-46.10757133321269,0.05020230495709521
