subject,run,phase,n_windows,Pi_fMRI,R_phase_mean,D_eff_mean,M_tau_mean,mean_fc,mean_abs_fc,fd_mean,fd_max,baseline_R_lower,baseline_R_upper,baseline_D_lower,baseline_D_upper,baseline_M_lower,baseline_M_upper
sub-18,2,PreLOR,79,0.6708860759493671,0.3176595681527009,0.04237615991294452,0.14426826968435258,0.1568676804014208,0.321923183914001,0.20322984897744126,8.279582,0.16973723729243634,0.4161089725217332,0.03665798124453042,0.05298433710311181,0.07296962730883039,0.17824657410237266
sub-18,2,LOR_task2,33,0.696969696969697,0.24009922656616225,0.043598254653104476,0.10905780681862627,0.0920855605617209,0.3142726053342905,0.2230241911187072,4.579681200000005,0.16973723729243634,0.4161089725217332,0.03665798124453042,0.05298433710311181,0.07296962730883039,0.17824657410237266
sub-18,3,LOR_task3,116,0.3706896551724138,0.20069613229267116,0.042453911879874,0.08846954934953279,0.054546747618276784,0.3196666192969926,0.17904539717043438,13.144347,0.16973723729243634,0.4161089725217332,0.03665798124453042,0.05298433710311181,0.07296962730883039,0.17824657410237266
sub-18,4,Base2,57,0.24561403508771928,0.18327545790825103,0.0490922860844972,0.08712273852582507,0.04920954631465742,0.2962694860277464,0.1930843715620607,2.729321000000001,0.16973723729243634,0.4161089725217332,0.03665798124453042,0.05298433710311181,0.07296962730883039,0.17824657410237266
sub-19,1,Base1,57,0.7719298245614035,0.18165272585223852,0.04887739474314713,0.08223609955210363,0.041351875506874185,0.2921096072469709,0.14377381654971155,0.769231,0.13201380618976213,0.24157992964150707,0.04322587974890466,0.05524501319247542,0.049898534886794646,0.1364149539003006
sub-19,2,PreLOR,44,0.38636363636363635,0.2411475221267706,0.0458917039189553,0.1166842821094635,0.0953671456289101,0.30433941492573363,0.1387081995520751,0.7858518699999949,0.13201380618976213,0.24157992964150707,0.04322587974890466,0.05524501319247542,0.049898534886794646,0.1364149539003006
sub-19,2,LOR_task2,47,0.2127659574468085,0.1724558401782502,0.04149318328028024,0.07794553582175003,0.03797089342832493,0.32224242354137744,0.2562165038281134,1.83638009,0.13201380618976213,0.24157992964150707,0.04322587974890466,0.05524501319247542,0.049898534886794646,0.1364149539003006
sub-19,3,LOR_task3,3,0.0,0.29886871144120447,0.04355124376763094,0.1244707982070193,0.1188991080386622,0.3105599086720337,0.3819701773200001,1.4320420500000002,0.13201380618976213,0.24157992964150707,0.04322587974890466,0.05524501319247542,0.049898534886794646,0.1364149539003006
sub-19,3,ROR,45,0.24444444444444444,0.2502404853905222,0.04868959902220945,0.11697714192919106,0.09366465183934679,0.292673056745721,0.192499624946963,0.6267374499999999,0.13201380618976213,0.24157992964150707,0.04322587974890466,0.05524501319247542,0.049898534886794646,0.1364149539003006
sub-19,4,Base2,57,0.631578947368421,0.22890359478914674,0.05038261112931139,0.10356190553542233,0.07301378557761017,0.2866253237681091,0.15141344625801156,1.56544286,0.13201380618976213,0.24157992964150707,0.04322587974890466,0.05524501319247542,0.049898534886794646,0.1364149539003006
