dataset,band,row_index,subject,condition,y,model,score
Chennu,gamma,105,5,baseline,0,spectral_bandpower,0.2436077723660719
Chennu,gamma,106,5,moderate,1,spectral_bandpower,0.9885122457484167
Chennu,gamma,107,6,baseline,0,spectral_bandpower,0.24008219878408907
Chennu,gamma,108,6,moderate,1,spectral_bandpower,0.686126206832886
Chennu,gamma,109,7,baseline,0,spectral_bandpower,0.24281052462721306
Chennu,gamma,110,7,moderate,1,spectral_bandpower,0.9896690367599278
Chennu,gamma,111,8,baseline,0,spectral_bandpower,0.23552033190178942
Chennu,gamma,112,8,moderate,1,spectral_bandpower,0.5544771393327351
Chennu,gamma,113,9,baseline,0,spectral_bandpower,0.2309400641544505
Chennu,gamma,114,9,moderate,1,spectral_bandpower,0.9999260672138219
Chennu,gamma,115,10,baseline,0,spectral_bandpower,0.22190115664223858
Chennu,gamma,116,10,moderate,1,spectral_bandpower,0.23120624384529476
Chennu,gamma,117,13,baseline,0,spectral_bandpower,0.23495096843881882
Chennu,gamma,118,13,moderate,1,spectral_bandpower,0.5484468200098458
Chennu,gamma,119,14,baseline,0,spectral_bandpower,0.22118211038111515
Chennu,gamma,120,14,moderate,1,spectral_bandpower,0.28035437542067954
Chennu,gamma,121,18,baseline,0,spectral_bandpower,0.24011028945040871
Chennu,gamma,122,18,moderate,1,spectral_bandpower,0.9967378959333445
Chennu,gamma,123,20,baseline,0,spectral_bandpower,0.2297900449285907
Chennu,gamma,124,20,moderate,1,spectral_bandpower,0.9998488347501895
Chennu,gamma,125,22,baseline,0,spectral_bandpower,0.23644166081973791
Chennu,gamma,126,22,moderate,1,spectral_bandpower,0.5740607395207714
Chennu,gamma,127,23,baseline,0,spectral_bandpower,0.24113961144302165
Chennu,gamma,128,23,moderate,1,spectral_bandpower,0.9873922082628493
Chennu,gamma,129,24,baseline,0,spectral_bandpower,0.2393084345919818
Chennu,gamma,130,24,moderate,1,spectral_bandpower,0.669113200924961
Chennu,gamma,131,25,baseline,0,spectral_bandpower,0.23793730786343406
Chennu,gamma,132,25,moderate,1,spectral_bandpower,0.9951128436048274
Chennu,gamma,133,26,baseline,0,spectral_bandpower,0.23403775412124092
Chennu,gamma,134,26,moderate,1,spectral_bandpower,0.5330020665142033
Chennu,gamma,135,27,baseline,0,spectral_bandpower,0.2046138794699449
Chennu,gamma,136,27,moderate,1,spectral_bandpower,0.013456606569143569
Chennu,gamma,137,28,baseline,0,spectral_bandpower,0.230691678833905
Chennu,gamma,138,28,moderate,1,spectral_bandpower,0.439604928066546
Chennu,gamma,139,29,baseline,0,spectral_bandpower,0.24435191537164572
Chennu,gamma,140,29,moderate,1,spectral_bandpower,0.8862864174385502
Chennu,gamma,101,2,baseline,0,spectral_all,0.21532808144246152
Chennu,gamma,102,2,moderate,1,spectral_all,0.9884535466665249
Chennu,gamma,103,3,baseline,0,spectral_all,0.2050994648138185
Chennu,gamma,104,3,moderate,1,spectral_all,0.42921154343379486
Chennu,gamma,105,5,baseline,0,spectral_all,0.21673264528410524
Chennu,gamma,106,5,moderate,1,spectral_all,0.9914071230553542
Chennu,gamma,107,6,baseline,0,spectral_all,0.21645827701811537
Chennu,gamma,108,6,moderate,1,spectral_all,0.8371457227195679
Chennu,gamma,109,7,baseline,0,spectral_all,0.21518322263704814
Chennu,gamma,110,7,moderate,1,spectral_all,0.9974179426681692
Chennu,gamma,111,8,baseline,0,spectral_all,0.20677751293629917
Chennu,gamma,112,8,moderate,1,spectral_all,0.5062985572638542
Chennu,gamma,113,9,baseline,0,spectral_all,0.20122260883196877
Chennu,gamma,114,9,moderate,1,spectral_all,0.9999978864957506
Chennu,gamma,115,10,baseline,0,spectral_all,0.20037585282301676
Chennu,gamma,116,10,moderate,1,spectral_all,0.29193261914553614
Chennu,gamma,117,13,baseline,0,spectral_all,0.21216191652236435
Chennu,gamma,118,13,moderate,1,spectral_all,0.6552550412372871
Chennu,gamma,119,14,baseline,0,spectral_all,0.19643694430306533
Chennu,gamma,120,14,moderate,1,spectral_all,0.2935116715164595
Chennu,gamma,121,18,baseline,0,spectral_all,0.2132247735034168
Chennu,gamma,122,18,moderate,1,spectral_all,0.9991247229428931
Chennu,gamma,123,20,baseline,0,spectral_all,0.2039599173237568
Chennu,gamma,124,20,moderate,1,spectral_all,0.9999880275546189
Chennu,gamma,125,22,baseline,0,spectral_all,0.212143623781686
Chennu,gamma,126,22,moderate,1,spectral_all,0.6452101509238684
Chennu,gamma,127,23,baseline,0,spectral_all,0.2119885969465041
Chennu,gamma,128,23,moderate,1,spectral_all,0.9985338520049435
Chennu,gamma,129,24,baseline,0,spectral_all,0.20234284946251338
Chennu,gamma,130,24,moderate,1,spectral_all,0.23118768713471846
Chennu,gamma,131,25,baseline,0,spectral_all,0.20565303778271915
Chennu,gamma,132,25,moderate,1,spectral_all,0.9984995206660263
Chennu,gamma,133,26,baseline,0,spectral_all,0.21142250651168032
Chennu,gamma,134,26,moderate,1,spectral_all,0.6419936972784283
Chennu,gamma,135,27,baseline,0,spectral_all,0.17811086238338253
Chennu,gamma,136,27,moderate,1,spectral_all,0.010777966892608154
Chennu,gamma,137,28,baseline,0,spectral_all,0.20960447076180538
Chennu,gamma,138,28,moderate,1,spectral_all,0.5747541641018238
Chennu,gamma,139,29,baseline,0,spectral_all,0.2178242495723783
Chennu,gamma,140,29,moderate,1,spectral_all,0.9360486954942906
Chennu,gamma,101,2,baseline,0,gcc_pi,0.3287163827071322
Chennu,gamma,102,2,moderate,1,gcc_pi,0.9989306808243016
Chennu,gamma,103,3,baseline,0,gcc_pi,0.33651660000322614
Chennu,gamma,104,3,moderate,1,gcc_pi,0.9221377021032261
Chennu,gamma,105,5,baseline,0,gcc_pi,0.31287505906287094
Chennu,gamma,106,5,moderate,1,gcc_pi,0.299436496747127
Chennu,gamma,107,6,baseline,0,gcc_pi,0.332925038938624
Chennu,gamma,108,6,moderate,1,gcc_pi,0.7272254957146254
Chennu,gamma,109,7,baseline,0,gcc_pi,0.3304813091870471
Chennu,gamma,110,7,moderate,1,gcc_pi,0.6524520097843045
Chennu,gamma,111,8,baseline,0,gcc_pi,0.33569950925290615
Chennu,gamma,112,8,moderate,1,gcc_pi,0.8424508026405028
Chennu,gamma,113,9,baseline,0,gcc_pi,0.30596747116156436
Chennu,gamma,114,9,moderate,1,gcc_pi,0.20545025931328748
Chennu,gamma,115,10,baseline,0,gcc_pi,0.31534763677214656
Chennu,gamma,116,10,moderate,1,gcc_pi,0.337908249320426
Chennu,gamma,117,13,baseline,0,gcc_pi,0.3194329996534476
Chennu,gamma,118,13,moderate,1,gcc_pi,0.40774016980927247
Chennu,gamma,119,14,baseline,0,gcc_pi,0.3145764679668192
Chennu,gamma,120,14,moderate,1,gcc_pi,0.3256190149658253
Chennu,gamma,121,18,baseline,0,gcc_pi,0.3364524889104312
Chennu,gamma,122,18,moderate,1,gcc_pi,0.9012537799195735
Chennu,gamma,123,20,baseline,0,gcc_pi,0.33647551337579307
Chennu,gamma,124,20,moderate,1,gcc_pi,0.9335069315786007
Chennu,gamma,125,22,baseline,0,gcc_pi,0.33602703527707556
Chennu,gamma,126,22,moderate,1,gcc_pi,0.9574980144502696
Chennu,gamma,127,23,baseline,0,gcc_pi,0.3364930641934675
Chennu,gamma,128,23,moderate,1,gcc_pi,0.9305176136355153
Chennu,gamma,129,24,baseline,0,gcc_pi,0.3333896494467527
Chennu,gamma,130,24,moderate,1,gcc_pi,0.9919405511070898
Chennu,gamma,131,25,baseline,0,gcc_pi,0.3304909219762007
Chennu,gamma,132,25,moderate,1,gcc_pi,0.9978177923232969
Chennu,gamma,133,26,baseline,0,gcc_pi,0.31724618417610784
Chennu,gamma,134,26,moderate,1,gcc_pi,0.3693371692538816
Chennu,gamma,135,27,baseline,0,gcc_pi,0.32933074036058607
Chennu,gamma,136,27,moderate,1,gcc_pi,0.6212435594309317
Chennu,gamma,137,28,baseline,0,gcc_pi,0.3192204944863541
Chennu,gamma,138,28,moderate,1,gcc_pi,0.4038989787869992
Chennu,gamma,139,29,baseline,0,gcc_pi,0.3238621320778889
Chennu,gamma,140,29,moderate,1,gcc_pi,0.49386335630323747
Chennu,gamma,101,2,baseline,0,gcc_triad_plus_pi,0.23480912646910765
Chennu,gamma,102,2,moderate,1,gcc_triad_plus_pi,0.9889228431698008
Chennu,gamma,103,3,baseline,0,gcc_triad_plus_pi,0.23807502320648255
Chennu,gamma,104,3,moderate,1,gcc_triad_plus_pi,0.7680917436028636
Chennu,gamma,105,5,baseline,0,gcc_triad_plus_pi,0.23785942514842562
Chennu,gamma,106,5,moderate,1,gcc_triad_plus_pi,0.7343339384971398
Chennu,gamma,107,6,baseline,0,gcc_triad_plus_pi,0.22637207510891522
Chennu,gamma,108,6,moderate,1,gcc_triad_plus_pi,0.430309653889115
Chennu,gamma,109,7,baseline,0,gcc_triad_plus_pi,0.2361888126162384
Chennu,gamma,110,7,moderate,1,gcc_triad_plus_pi,0.6739647515642073
Chennu,gamma,111,8,baseline,0,gcc_triad_plus_pi,0.2402076773382765
Chennu,gamma,112,8,moderate,1,gcc_triad_plus_pi,0.9967863061880923
Chennu,gamma,113,9,baseline,0,gcc_triad_plus_pi,0.203893053824597
Chennu,gamma,114,9,moderate,1,gcc_triad_plus_pi,0.12350684258480595
Chennu,gamma,115,10,baseline,0,gcc_triad_plus_pi,0.19565062853592352
Chennu,gamma,116,10,moderate,1,gcc_triad_plus_pi,0.05621086708283266
Chennu,gamma,117,13,baseline,0,gcc_triad_plus_pi,0.22549908972334948
Chennu,gamma,118,13,moderate,1,gcc_triad_plus_pi,0.43358333071474703
Chennu,gamma,119,14,baseline,0,gcc_triad_plus_pi,0.22265761061210887
Chennu,gamma,120,14,moderate,1,gcc_triad_plus_pi,0.37062153156201383
Chennu,gamma,121,18,baseline,0,gcc_triad_plus_pi,0.24076520217336503
Chennu,gamma,122,18,moderate,1,gcc_triad_plus_pi,0.9068443604214096
Chennu,gamma,123,20,baseline,0,gcc_triad_plus_pi,0.24029293398773088
Chennu,gamma,124,20,moderate,1,gcc_triad_plus_pi,0.9939815059589873
Chennu,gamma,125,22,baseline,0,gcc_triad_plus_pi,0.23985786193418882
Chennu,gamma,126,22,moderate,1,gcc_triad_plus_pi,0.9977808948454459
Chennu,gamma,127,23,baseline,0,gcc_triad_plus_pi,0.24054317329592098
Chennu,gamma,128,23,moderate,1,gcc_triad_plus_pi,0.987775232829445
Chennu,gamma,129,24,baseline,0,gcc_triad_plus_pi,0.23783044755584543
Chennu,gamma,130,24,moderate,1,gcc_triad_plus_pi,0.9991299542537976
Chennu,gamma,131,25,baseline,0,gcc_triad_plus_pi,0.230113799708068
Chennu,gamma,132,25,moderate,1,gcc_triad_plus_pi,0.9999981224758919
Chennu,gamma,133,26,baseline,0,gcc_triad_plus_pi,0.2393801738479324
Chennu,gamma,134,26,moderate,1,gcc_triad_plus_pi,0.7930355628231233
Chennu,gamma,135,27,baseline,0,gcc_triad_plus_pi,0.24154450576741202
Chennu,gamma,136,27,moderate,1,gcc_triad_plus_pi,0.9612504481544116
Chennu,gamma,137,28,baseline,0,gcc_triad_plus_pi,0.24023970464395805
Chennu,gamma,138,28,moderate,1,gcc_triad_plus_pi,0.8292671886486164
Chennu,gamma,139,29,baseline,0,gcc_triad_plus_pi,0.23820532250753684
Chennu,gamma,140,29,moderate,1,gcc_triad_plus_pi,0.742237362198295
Chennu,gamma,101,2,baseline,0,spectral_all_plus_gcc,0.13718645311598954
Chennu,gamma,102,2,moderate,1,spectral_all_plus_gcc,0.9974244762034599
Chennu,gamma,103,3,baseline,0,spectral_all_plus_gcc,0.1382850933779122
Chennu,gamma,104,3,moderate,1,spectral_all_plus_gcc,0.6798214167820474
Chennu,gamma,105,5,baseline,0,spectral_all_plus_gcc,0.14177631229541407
Chennu,gamma,106,5,moderate,1,spectral_all_plus_gcc,0.9815313824640519
Chennu,gamma,107,6,baseline,0,spectral_all_plus_gcc,0.13094339043429593
Chennu,gamma,108,6,moderate,1,spectral_all_plus_gcc,0.4068827172371671
Chennu,gamma,109,7,baseline,0,spectral_all_plus_gcc,0.139796022668136
Chennu,gamma,110,7,moderate,1,spectral_all_plus_gcc,0.9985913548923708
Chennu,gamma,111,8,baseline,0,spectral_all_plus_gcc,0.1395336648584234
Chennu,gamma,112,8,moderate,1,spectral_all_plus_gcc,0.9969934364634858
Chennu,gamma,113,9,baseline,0,spectral_all_plus_gcc,0.1339473503883188
Chennu,gamma,114,9,moderate,1,spectral_all_plus_gcc,0.9987011991291372
Chennu,gamma,115,10,baseline,0,spectral_all_plus_gcc,0.10474544012057607
Chennu,gamma,116,10,moderate,1,spectral_all_plus_gcc,0.03542313010376088
Chennu,gamma,117,13,baseline,0,spectral_all_plus_gcc,0.13404692873703875
Chennu,gamma,118,13,moderate,1,spectral_all_plus_gcc,0.572881253350399
Chennu,gamma,119,14,baseline,0,spectral_all_plus_gcc,0.1210245850247727
Chennu,gamma,120,14,moderate,1,spectral_all_plus_gcc,0.233639387928973
Chennu,gamma,121,18,baseline,0,spectral_all_plus_gcc,0.1399793972010216
Chennu,gamma,122,18,moderate,1,spectral_all_plus_gcc,0.9975510481771941
Chennu,gamma,123,20,baseline,0,spectral_all_plus_gcc,0.13617823922469452
Chennu,gamma,124,20,moderate,1,spectral_all_plus_gcc,0.9999943537400754
Chennu,gamma,125,22,baseline,0,spectral_all_plus_gcc,0.14116837502054688
Chennu,gamma,126,22,moderate,1,spectral_all_plus_gcc,0.9956480514803603
Chennu,gamma,127,23,baseline,0,spectral_all_plus_gcc,0.13752428090851285
Chennu,gamma,128,23,moderate,1,spectral_all_plus_gcc,0.9983499248428693
Chennu,gamma,129,24,baseline,0,spectral_all_plus_gcc,0.13906936836521452
Chennu,gamma,130,24,moderate,1,spectral_all_plus_gcc,0.990729584158877
Chennu,gamma,131,25,baseline,0,spectral_all_plus_gcc,0.13178611321339678
Chennu,gamma,132,25,moderate,1,spectral_all_plus_gcc,0.999999642159039
Chennu,gamma,133,26,baseline,0,spectral_all_plus_gcc,0.14021943076817397
Chennu,gamma,134,26,moderate,1,spectral_all_plus_gcc,0.8232515486786511
Chennu,gamma,135,27,baseline,0,spectral_all_plus_gcc,0.12694774034250522
Chennu,gamma,136,27,moderate,1,spectral_all_plus_gcc,0.11781381574450353
Chennu,gamma,137,28,baseline,0,spectral_all_plus_gcc,0.1400958047073958
Chennu,gamma,138,28,moderate,1,spectral_all_plus_gcc,0.8129172072579472
Chennu,gamma,139,29,baseline,0,spectral_all_plus_gcc,0.1418722918361992
Chennu,gamma,140,29,moderate,1,spectral_all_plus_gcc,0.9243482574498987
Chennu,gamma,101,2,baseline,0,residual_pi_after_spectral_all,0.4172589825146847
Chennu,gamma,102,2,moderate,1,residual_pi_after_spectral_all,0.9944654667587407
Chennu,gamma,103,3,baseline,0,residual_pi_after_spectral_all,0.44316672758716996
Chennu,gamma,104,3,moderate,1,residual_pi_after_spectral_all,0.5702047083885122
Chennu,gamma,105,5,baseline,0,residual_pi_after_spectral_all,0.4292149998922133
Chennu,gamma,106,5,moderate,1,residual_pi_after_spectral_all,0.010349838020905087
Chennu,gamma,107,6,baseline,0,residual_pi_after_spectral_all,0.4544548655160247
Chennu,gamma,108,6,moderate,1,residual_pi_after_spectral_all,0.8097799869441031
Chennu,gamma,109,7,baseline,0,residual_pi_after_spectral_all,0.4406948520613849
Chennu,gamma,110,7,moderate,1,residual_pi_after_spectral_all,0.3544505602254252
Chennu,gamma,111,8,baseline,0,residual_pi_after_spectral_all,0.4472334556001946
Chennu,gamma,112,8,moderate,1,residual_pi_after_spectral_all,0.6946998177433032
Chennu,gamma,113,9,baseline,0,residual_pi_after_spectral_all,0.4634370398337434
Chennu,gamma,114,9,moderate,1,residual_pi_after_spectral_all,0.07503891675246842
Chennu,gamma,115,10,baseline,0,residual_pi_after_spectral_all,0.4294049285317214
Chennu,gamma,116,10,moderate,1,residual_pi_after_spectral_all,0.357505034233828
Chennu,gamma,117,13,baseline,0,residual_pi_after_spectral_all,0.44927843684150853
Chennu,gamma,118,13,moderate,1,residual_pi_after_spectral_all,0.6504238291750236
Chennu,gamma,119,14,baseline,0,residual_pi_after_spectral_all,0.45176785842416467
Chennu,gamma,120,14,moderate,1,residual_pi_after_spectral_all,0.6547901734139268
Chennu,gamma,121,18,baseline,0,residual_pi_after_spectral_all,0.4400277398150113
Chennu,gamma,122,18,moderate,1,residual_pi_after_spectral_all,0.5821159257623459
Chennu,gamma,123,20,baseline,0,residual_pi_after_spectral_all,0.43476312315072374
Chennu,gamma,124,20,moderate,1,residual_pi_after_spectral_all,0.6489050580340949
Chennu,gamma,125,22,baseline,0,residual_pi_after_spectral_all,0.4546373717805851
Chennu,gamma,126,22,moderate,1,residual_pi_after_spectral_all,0.8421830172047015
Chennu,gamma,127,23,baseline,0,residual_pi_after_spectral_all,0.44043771622036654
Chennu,gamma,128,23,moderate,1,residual_pi_after_spectral_all,0.47350727287524363
Chennu,gamma,129,24,baseline,0,residual_pi_after_spectral_all,0.4264457139027803
Chennu,gamma,130,24,moderate,1,residual_pi_after_spectral_all,0.267343826272201
Chennu,gamma,131,25,baseline,0,residual_pi_after_spectral_all,0.42322205472713886
Chennu,gamma,132,25,moderate,1,residual_pi_after_spectral_all,0.951676538565727
Chennu,gamma,133,26,baseline,0,residual_pi_after_spectral_all,0.4441041906904552
Chennu,gamma,134,26,moderate,1,residual_pi_after_spectral_all,0.5527889935691728
Chennu,gamma,135,27,baseline,0,residual_pi_after_spectral_all,0.4609595753169893
Chennu,gamma,136,27,moderate,1,residual_pi_after_spectral_all,0.7877623419172088
Chennu,gamma,137,28,baseline,0,residual_pi_after_spectral_all,0.4467378441346099
Chennu,gamma,138,28,moderate,1,residual_pi_after_spectral_all,0.5903844852219872
Chennu,gamma,139,29,baseline,0,residual_pi_after_spectral_all,0.43928314378319216
Chennu,gamma,140,29,moderate,1,residual_pi_after_spectral_all,0.4665513578913202
Chennu,gamma,101,2,baseline,0,residual_gcc_after_spectral_all,0.36785838309360464
Chennu,gamma,102,2,moderate,1,residual_gcc_after_spectral_all,0.7517026786013691
Chennu,gamma,103,3,baseline,0,residual_gcc_after_spectral_all,0.3786400890734568
Chennu,gamma,104,3,moderate,1,residual_gcc_after_spectral_all,0.8561231067642755
Chennu,gamma,105,5,baseline,0,residual_gcc_after_spectral_all,0.353808239778395
Chennu,gamma,106,5,moderate,1,residual_gcc_after_spectral_all,0.015800935586473882
Chennu,gamma,107,6,baseline,0,residual_gcc_after_spectral_all,0.3845117981677279
Chennu,gamma,108,6,moderate,1,residual_gcc_after_spectral_all,0.8155609127918201
Chennu,gamma,109,7,baseline,0,residual_gcc_after_spectral_all,0.36362294243315807
Chennu,gamma,110,7,moderate,1,residual_gcc_after_spectral_all,0.04222371544077527
Chennu,gamma,111,8,baseline,0,residual_gcc_after_spectral_all,0.3750506854242897
Chennu,gamma,112,8,moderate,1,residual_gcc_after_spectral_all,0.9028307033198766
Chennu,gamma,113,9,baseline,0,residual_gcc_after_spectral_all,0.3941804295691881
Chennu,gamma,114,9,moderate,1,residual_gcc_after_spectral_all,0.008116819512312103
Chennu,gamma,115,10,baseline,0,residual_gcc_after_spectral_all,0.34569964649765234
Chennu,gamma,116,10,moderate,1,residual_gcc_after_spectral_all,0.13393395819088263
Chennu,gamma,117,13,baseline,0,residual_gcc_after_spectral_all,0.3782413275828321
Chennu,gamma,118,13,moderate,1,residual_gcc_after_spectral_all,0.6626566276695578
Chennu,gamma,119,14,baseline,0,residual_gcc_after_spectral_all,0.3800364060745227
Chennu,gamma,120,14,moderate,1,residual_gcc_after_spectral_all,0.6353858844500962
Chennu,gamma,121,18,baseline,0,residual_gcc_after_spectral_all,0.36938274341115884
Chennu,gamma,122,18,moderate,1,residual_gcc_after_spectral_all,0.5776898736757781
Chennu,gamma,123,20,baseline,0,residual_gcc_after_spectral_all,0.34690088676783765
Chennu,gamma,124,20,moderate,1,residual_gcc_after_spectral_all,0.9667100061661107
Chennu,gamma,125,22,baseline,0,residual_gcc_after_spectral_all,0.3814912247114551
Chennu,gamma,126,22,moderate,1,residual_gcc_after_spectral_all,0.9804763201804566
Chennu,gamma,127,23,baseline,0,residual_gcc_after_spectral_all,0.36977574939289515
Chennu,gamma,128,23,moderate,1,residual_gcc_after_spectral_all,0.45070023164168255
Chennu,gamma,129,24,baseline,0,residual_gcc_after_spectral_all,0.3714141126345917
Chennu,gamma,130,24,moderate,1,residual_gcc_after_spectral_all,0.5306565202356377
Chennu,gamma,131,25,baseline,0,residual_gcc_after_spectral_all,0.3696210579156527
Chennu,gamma,132,25,moderate,1,residual_gcc_after_spectral_all,0.4798421446498836
Chennu,gamma,133,26,baseline,0,residual_gcc_after_spectral_all,0.3828561540205091
Chennu,gamma,134,26,moderate,1,residual_gcc_after_spectral_all,0.9140307411448397
Chennu,gamma,135,27,baseline,0,residual_gcc_after_spectral_all,0.3910602764049453
Chennu,gamma,136,27,moderate,1,residual_gcc_after_spectral_all,0.7821837207397331
Chennu,gamma,137,28,baseline,0,residual_gcc_after_spectral_all,0.388482010829095
Chennu,gamma,138,28,moderate,1,residual_gcc_after_spectral_all,0.9059760068946994
Chennu,gamma,139,29,baseline,0,residual_gcc_after_spectral_all,0.3769297593702683
Chennu,gamma,140,29,moderate,1,residual_gcc_after_spectral_all,0.8127105032328784
DS005620,gamma,141,1010,awake,0,spectral_bandpower,0.15106167509703278
DS005620,gamma,142,1010,sed,1,spectral_bandpower,0.4724702160414966
DS005620,gamma,143,1010,sed2,1,spectral_bandpower,0.7831368539598135
DS005620,gamma,144,1016,awake,0,spectral_bandpower,0.15926416152053294
DS005620,gamma,145,1016,sed,1,spectral_bandpower,0.7548326000808716
DS005620,gamma,146,1016,sed2,1,spectral_bandpower,0.9913596816444397
DS005620,gamma,147,1017,awake,0,spectral_bandpower,0.15831806601384527
DS005620,gamma,148,1017,sed,1,spectral_bandpower,0.894873398333147
DS005620,gamma,149,1017,sed2,1,spectral_bandpower,0.9146738361395533
DS005620,gamma,150,1022,awake,0,spectral_bandpower,0.14549322305158646
DS005620,gamma,151,1022,sed,1,spectral_bandpower,0.3066203511014392
DS005620,gamma,152,1022,sed2,1,spectral_bandpower,0.19458945242489745
DS005620,gamma,153,1024,awake,0,spectral_bandpower,0.1590837800240732
DS005620,gamma,154,1024,sed,1,spectral_bandpower,0.9396246405014437
DS005620,gamma,155,1024,sed2,1,spectral_bandpower,0.9527313726630884
DS005620,gamma,156,1033,awake,0,spectral_bandpower,0.14683421823282175
DS005620,gamma,157,1033,sed,1,spectral_bandpower,0.3156846348748249
DS005620,gamma,158,1033,sed2,1,spectral_bandpower,0.29281461336133463
DS005620,gamma,159,1036,awake,0,spectral_bandpower,0.15824776996026202
DS005620,gamma,160,1036,sed,1,spectral_bandpower,0.9731520311543383
DS005620,gamma,161,1036,sed2,1,spectral_bandpower,0.9954168657520924
DS005620,gamma,162,1037,awake,0,spectral_bandpower,0.15418939545411736
DS005620,gamma,163,1045,awake,0,spectral_bandpower,0.15993884054702473
DS005620,gamma,164,1045,sed,1,spectral_bandpower,0.9571524322274988
DS005620,gamma,165,1045,sed2,1,spectral_bandpower,0.9208050949692206
DS005620,gamma,166,1046,awake,0,spectral_bandpower,0.1466325704844103
DS005620,gamma,167,1046,sed,1,spectral_bandpower,0.4077639765244145
DS005620,gamma,168,1046,sed2,1,spectral_bandpower,0.37182905672683925
DS005620,gamma,169,1054,awake,0,spectral_bandpower,0.15974059023106973
DS005620,gamma,170,1054,sed,1,spectral_bandpower,0.9909894445745763
DS005620,gamma,171,1054,sed2,1,spectral_bandpower,0.9960714247780399
DS005620,gamma,172,1055,awake,0,spectral_bandpower,0.1598291015456008
DS005620,gamma,173,1055,sed,1,spectral_bandpower,0.810037729444518
DS005620,gamma,174,1055,sed2,1,spectral_bandpower,0.8906640701013834
DS005620,gamma,175,1057,awake,0,spectral_bandpower,0.15928926631666807
DS005620,gamma,176,1057,sed,1,spectral_bandpower,0.7957896550915751
DS005620,gamma,177,1057,sed2,1,spectral_bandpower,0.9414945046862535
DS005620,gamma,178,1060,awake,0,spectral_bandpower,0.13562216989326317
DS005620,gamma,179,1060,sed,1,spectral_bandpower,0.9999993612334747
DS005620,gamma,180,1060,sed2,1,spectral_bandpower,0.9999995756221389
DS005620,gamma,181,1061,awake,0,spectral_bandpower,0.16099283143453988
DS005620,gamma,182,1061,sed,1,spectral_bandpower,0.9704255202554234
DS005620,gamma,183,1061,sed2,1,spectral_bandpower,0.9856978556846991
DS005620,gamma,184,1062,awake,0,spectral_bandpower,0.1610694615217222
DS005620,gamma,185,1062,sed,1,spectral_bandpower,0.9246609147942887
DS005620,gamma,186,1062,sed2,1,spectral_bandpower,0.9505588643862599
DS005620,gamma,187,1064,awake,0,spectral_bandpower,0.15696870433846347
DS005620,gamma,188,1064,sed,1,spectral_bandpower,0.9962054223350918
DS005620,gamma,189,1064,sed2,1,spectral_bandpower,0.9972205471775674
DS005620,gamma,190,1067,awake,0,spectral_bandpower,0.11876469242474853
DS005620,gamma,191,1067,sed,1,spectral_bandpower,0.013299241265668536
DS005620,gamma,192,1067,sed2,1,spectral_bandpower,0.22815541343835502
DS005620,gamma,193,1068,awake,0,spectral_bandpower,0.15863122806669086
DS005620,gamma,194,1068,sed,1,spectral_bandpower,0.9977914118697442
DS005620,gamma,195,1068,sed2,1,spectral_bandpower,0.998669585982144
DS005620,gamma,196,1071,awake,0,spectral_bandpower,0.16013263185132767
DS005620,gamma,197,1071,sed,1,spectral_bandpower,0.982893903100313
DS005620,gamma,198,1071,sed2,1,spectral_bandpower,0.9873541549095322
DS005620,gamma,199,1074,awake,0,spectral_bandpower,0.15997372274714985
DS005620,gamma,200,1074,sed,1,spectral_bandpower,0.9943791630703908
DS005620,gamma,201,1074,sed2,1,spectral_bandpower,0.9872238247840487
DS005620,gamma,141,1010,awake,0,spectral_all,0.07816564713595586
DS005620,gamma,142,1010,sed,1,spectral_all,0.8176345164917609
DS005620,gamma,143,1010,sed2,1,spectral_all,0.9381319502636305
DS005620,gamma,144,1016,awake,0,spectral_all,0.07543248503131998
DS005620,gamma,145,1016,sed,1,spectral_all,0.6150810085509593
DS005620,gamma,146,1016,sed2,1,spectral_all,0.971168955801887
DS005620,gamma,147,1017,awake,0,spectral_all,0.07789240742956782
DS005620,gamma,148,1017,sed,1,spectral_all,0.8319402281449245
DS005620,gamma,149,1017,sed2,1,spectral_all,0.9757656512290509
DS005620,gamma,150,1022,awake,0,spectral_all,0.07710173299732499
DS005620,gamma,151,1022,sed,1,spectral_all,0.9516378312062254
DS005620,gamma,152,1022,sed2,1,spectral_all,0.9893524362057132
DS005620,gamma,153,1024,awake,0,spectral_all,0.07883775069275385
DS005620,gamma,154,1024,sed,1,spectral_all,0.9758079650324132
DS005620,gamma,155,1024,sed2,1,spectral_all,0.9583662466769005
DS005620,gamma,156,1033,awake,0,spectral_all,0.0722675958046837
DS005620,gamma,157,1033,sed,1,spectral_all,0.3649327367822316
DS005620,gamma,158,1033,sed2,1,spectral_all,0.8090916773013852
DS005620,gamma,159,1036,awake,0,spectral_all,0.07670270405450037
DS005620,gamma,160,1036,sed,1,spectral_all,0.9993589885952552
DS005620,gamma,161,1036,sed2,1,spectral_all,0.9782001063636343
DS005620,gamma,162,1037,awake,0,spectral_all,0.07592895055709713
DS005620,gamma,163,1045,awake,0,spectral_all,0.07927592008662507
DS005620,gamma,164,1045,sed,1,spectral_all,0.9827789765772459
DS005620,gamma,165,1045,sed2,1,spectral_all,0.9430874189221338
DS005620,gamma,166,1046,awake,0,spectral_all,0.07648008633998767
DS005620,gamma,167,1046,sed,1,spectral_all,0.6899862173861054
